image_path,label,split
gambarayam/train/Coccidiosis/cocci.2087.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.237.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.398.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2050.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.401.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1559.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.367.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.373.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2044.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1565.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1217.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.429.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1571.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1798.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.18.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1954.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.30.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.824.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1968.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.830.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.165.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.24.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1983.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.617.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1997.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.171.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1029.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.30.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.159.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1001.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.18.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1767.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1773.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1015.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.155.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1834.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.978.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1820.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.169.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1808.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.788.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.944.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1149.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.196.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.182.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1175.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1613.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.993.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.987.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1161.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1388.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.575.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.213.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.4.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.207.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1439.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1411.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.549.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1377.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1363.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1405.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.565.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.203.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.0.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.217.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.571.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1429.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.559.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1401.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1373.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1415.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.347.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1398.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.353.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.186.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.767.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.192.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.773.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.983.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1603.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.997.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1617.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1171.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1824.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.145.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1830.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.968.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.798.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.940.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.179.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.954.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.34.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.175.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.613.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1987.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1039.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.161.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1011.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.149.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1777.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1763.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1005.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1788.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.808.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1950.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1944.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.834.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.20.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.820.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.34.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1549.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.411.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.377.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.363.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2054.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1575.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1213.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1207.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1561.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.233.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2083.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2097.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.227.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.226.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2096.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.232.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.438.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1560.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2069.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1574.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1212.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.362.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2055.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.404.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.410.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.376.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1979.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.35.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.821.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.21.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.835.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1945.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1951.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.809.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1789.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.148.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1010.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.606.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1986.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.160.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.21.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.174.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.35.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1992.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.955.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.941.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1819.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.799.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.150.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.969.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1831.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.144.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1825.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.996.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1170.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1164.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1602.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.982.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.193.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1158.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.766.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.352.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.346.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1399.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1372.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1414.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1400.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.558.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1366.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.216.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.1.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1428.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.570.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.564.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.572.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.214.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1358.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.200.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1416.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1370.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.228.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1364.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.350.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.599.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1628.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.770.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.185.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.764.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1172.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1614.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.994.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1600.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.980.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.758.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1166.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1833.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.152.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1827.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.146.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.957.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.943.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.23.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.162.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.604.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1984.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.610.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1990.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.37.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1006.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.638.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1760.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1774.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1947.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1953.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.823.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.37.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.837.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.23.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.189.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.406.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2057.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.360.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1238.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.374.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2043.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.412.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1562.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1204.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.348.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1210.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1576.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2094.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.224.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1589.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.230.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2080.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.218.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.219.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.231.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.225.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2095.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1211.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1577.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1563.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1205.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.375.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2042.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2056.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.407.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1239.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.361.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.836.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.188.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.822.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1952.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1946.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1775.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1013.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1007.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.639.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1749.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1991.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.611.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.177.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.36.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.163.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.22.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.605.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.956.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.147.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1826.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1198.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.153.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1832.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.759.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1167.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1173.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.995.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1615.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.765.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.184.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1629.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.598.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.351.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1365.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1403.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1417.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.229.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1371.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1359.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.567.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.215.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.2.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.528.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1470.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1316.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1464.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.272.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.266.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.500.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1458.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.8.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.299.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.336.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.322.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1114.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1672.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1666.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1100.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1128.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1896.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.716.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1882.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.702.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1869.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.108.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.931.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.925.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.134.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1841.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.120.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1699.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.138.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.92.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.886.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.86.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1074.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.45.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.104.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.662.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.676.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.51.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.851.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1909.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.45.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.879.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1921.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1935.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.92.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1504.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1262.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1276.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2019.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1510.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.448.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2031.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.281.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1538.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.460.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.306.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.312.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.295.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2025.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.242.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1289.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.256.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.257.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.243.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.313.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2024.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.475.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/pcrcocci.294.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.461.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1539.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.2030.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1277.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.449.jpg,Coccidiosis,train
gambarayam/train/Coccidiosis/cocci.1511.jpg,Coccidiosis,train
